handle,text,truncated,cleaned_text,subjectivity,polarity,sentiment_analysis
HillaryClinton,How can we prevent the spread of Zika in the U.S.? Hillary and @TimKaine respond on @Quora: https://t.co/ncuMmTCrSN https://t.co/ZeQOgVVxhX,False,prevent spread zika hillary timkaine respond quora,0.0,0.0,neutral
HillaryClinton,"Donald Trump's economic plan is a bad deal for working families—and a big tax cut for Donald Trump.
https://t.co/D0oOe6bwza",False,donald trump economic plan bad deal working families big tax cut donald trump,0.32222222222222224,-0.1666666666666666,negative
HillaryClinton,"Trump's trickle-down economic plan: big giveaways for those at the top at the expense of everyone else.
https://t.co/rXg4m7ulg4",False,trump trickle economic plan big giveaways top expense everyone else,0.26666666666666666,0.2333333333333333,positive
realDonaldTrump,"""@LinHen23:  @foxandfriends Loved Trump's answers to voters questions this morning! Trump's economic plan will help #MAGA #NeverHillary""",False,linhen foxandfriends loved trump answers voters questions morning trump economic plan help maga neverhillary,0.5,0.44999999999999996,positive
realDonaldTrump,"""@sprts08: @realDonaldTrump @foxandfriends great interview.....all solid points on our economy TRUMP2016""",False,sprts realdonaldtrump foxandfriends great interview solid points economy trump,0.425,0.4,positive
realDonaldTrump,"I am running against the Washington insiders, just like I did in the Republican Primaries. These are the people that have made U.S. a mess!",False,running washington insiders like republican primaries people made mess,0.175,-0.175,negative
realDonaldTrump,Will be interviewed on @foxandfriends now!,False,interviewed foxandfriends,0.0,0.0,neutral
realDonaldTrump,Being in Detroit today was wonderful. Quick stop in Ohio to meet with some of our great supporters. Just got back home!,False,detroit today wonderful quick stop ohio meet great supporters got back home,0.5625,0.5333333333333333,positive
HillaryClinton,Thank you to the more than 2 million people who have donated to this campaign. Chip in now to join them: https://t.co/r3sF3mwlFX,False,thank million people donated campaign chip join,0.0,0.0,neutral
realDonaldTrump,"We Can Do Better, We Must Do Better, We Will Do Better 
By LTG (R) Keith Kellogg and LTG (R) Michael Flynn @GenFlynn https://t.co/x8g3MdWjln",False,better must better better ltg keith kellogg ltg michael flynn genflynn,0.5,0.5,positive
realDonaldTrump,"'As Senator Clinton promised 200,000 jobs in Upstate New York - her efforts fell flat.' https://t.co/I2WqZb5N8P https://t.co/i5S3mtJWpe",False,senator clinton promised jobs upstate new york efforts fell flat,0.2897727272727273,0.05568181818181818,positive
realDonaldTrump,Many people are saying that the Iranians killed the scientist who helped the U.S. because of Hillary Clinton's hacked emails.,False,many people saying iranians killed scientist helped hillary clinton hacked emails,0.25,0.15,positive
realDonaldTrump,Thank you Newt!  https://t.co/Acg0hMvrpr,False,thank newt,0.0,0.0,neutral
HillaryClinton,50 GOP officials sign a letter declaring that Trump “would be the most reckless president in American history” https://t.co/QglcBt9uog,False,gop officials sign letter declaring trump would reckless president american history,0.0,0.0,neutral
HillaryClinton,Presidential &amp; VP candidates @HillaryClinton &amp; @timkaine are now answering in their Session! https://t.co/jVxzCWBXX3 https://t.co/t6RSgkzAMJ,False,presidential amp candidates hillaryclinton amp timkaine answering session,0.0,0.0,neutral
realDonaldTrump,Thank you Congressman Steven Palazzo! https://t.co/R5Z4CGfjqJ https://t.co/XGSIJJQiGJ,False,thank congressman steven palazzo,0.0,0.0,neutral
realDonaldTrump,"Thank you Senator David Perdue!
https://t.co/d0dCUZ20jf https://t.co/LmfiGByFPb",False,thank senator david perdue,0.0,0.0,neutral
realDonaldTrump,"Thank you @RepLouBarletta!
https://t.co/bre8u93vac https://t.co/eKtSXUw51R",False,thank reploubarletta,0.0,0.0,neutral
realDonaldTrump,Thank you @NFIB- together we will #MakeAmericaGreatAgain!  https://t.co/wQQIHQKsdK,False,thank nfib together makeamericagreatagain,0.0,0.0,neutral
realDonaldTrump,Thank you!  https://t.co/4p0hzpkVWF,False,thank,0.0,0.0,neutral
realDonaldTrump,Thank you Alex!  https://t.co/c2uIa7mndP,False,thank alex,0.0,0.0,neutral
HillaryClinton,Even @realDonaldTrump's childcare plan gives billionaires w/ a nanny a tax break while millions of low-income households get nothing.,False,even realdonaldtrump childcare plan gives billionaires nanny tax break millions low income households get nothing,0.3,0.0,neutral
HillaryClinton,.@realDonaldTrump's econ plan was written by rich corporate insider advisors to make the economy even greater for rich corporate insiders.,False,realdonaldtrump econ plan written rich corporate insider advisors make economy even greater rich corporate insiders,0.4,0.25,positive
HillaryClinton,"Last night, swimmer @KatieLedecky won gold and broke her own world record in the 400m freestyle. Congrats, Katie! https://t.co/db79swBbOr",False,last night swimmer katieledecky gold broke world record freestyle congrats katie,0.06666666666666667,0.0,neutral
realDonaldTrump,".@NFIB encouraged by @realDonaldTrump’s #taxplan, says #smallbiz would benefit from lower tax rate: https://t.co/JCQCvXj9WC",False,nfib encouraged realdonaldtrump taxplan says smallbiz would benefit lower tax rate,0.0,0.0,neutral
HillaryClinton,Just imagine Donald Trump in the Oval Office facing a real crisis. We can’t afford that kind of risk.,False,imagine donald trump oval office facing real crisis afford kind risk,0.6000000000000001,0.4,positive
HillaryClinton,Donald Trump is not only putting our national security at risk—he’s putting our economy at risk. https://t.co/HMiJtadxMF,False,donald trump putting national security risk putting economy risk,0.0,0.0,neutral
HillaryClinton,We’re going to make sure the wealthy pay their fair share in taxes for a change: https://t.co/p7J6Ab1Agq,False,going make sure wealthy pay fair share taxes change,0.9296296296296296,0.5666666666666667,positive
HillaryClinton,Donald Trump's plan is just a repackaging of trickle-down economics—and it doesn’t help our economy or the vast majority of Americans.,False,donald trump plan repackaging trickle economics help economy vast majority americans,1.0,0.0,neutral
HillaryClinton,"We've got to stand up against climate deniers.

There isn't a problem we can't solve if we put our minds to it: https://t.co/2KQRq50PP8",False,got stand climate deniers problem solve put minds,0.0,0.0,neutral
HillaryClinton,"Watch live as Hillary stops in St. Petersburg, Florida, for a campaign rally on the choice we face on the economy: https://t.co/09cW39nHXo",False,watch live hillary stops petersburg florida campaign rally choice face economy,0.5,0.13636363636363635,positive
HillaryClinton,Answer by @HillaryClinton on her plans for her first 100 days in office if elected https://t.co/RQ50LwbmMU https://t.co/I8eEK6bkkv,False,answer hillaryclinton plans first days office elected,0.3333333333333333,0.25,positive
HillaryClinton,"Here's what people with actual ""tremendous business success"" say about Donald Trump. https://t.co/0T22CRcy2V",False,people actual tremendous business success say donald trump,0.3666666666666667,0.2111111111111111,positive
HillaryClinton,.@realDonaldTrump has an economic plan...to cut the pay of hardworking UAW members. https://t.co/IhIohjOtwq #NeverTrump,False,realdonaldtrump economic plan cut pay hardworking uaw members nevertrump,0.2,0.2,positive
HillaryClinton,"Creating jobs — it's what Democrats do. In 3 months, let's elect another one: https://t.co/qvnYQxtH0A https://t.co/ywlFN9AOdB",False,creating jobs democrats months let elect another one,0.9,0.8,positive
HillaryClinton,"At a time of massive income and wealth inequality, it is absurd to provide huge tax breaks to the very rich.",False,time massive income wealth inequality absurd provide huge tax breaks rich,0.9125,0.06875000000000002,positive
HillaryClinton,"""Clinton’s economic policies...will result in a stronger U.S. economy.” —Mark Zandi, John McCain's economic advisor https://t.co/eLL6iQNEWY",False,clinton economic policies result stronger economy mark zandi john mccain economic advisor,0.2,0.2,positive
HillaryClinton,Today's bombing of a hospital in Pakistan is despicable. We have to stand up against terror and come together to prevent these attacks. -H,False,today bombing hospital pakistan despicable stand terror come together prevent attacks,0.0,0.0,neutral
HillaryClinton,"In Rio, Olympic fencer Ibtihaj Muhammad became the first American Muslim athlete to compete while wearing a hijab. https://t.co/OrRSHnH2Ra",False,rio olympic fencer ibtihaj muhammad became first american muslim athlete compete wearing hijab,0.16666666666666666,0.125,positive
realDonaldTrump,My economic policy speech will be carried live at 12:15 P.M. Enjoy!,False,economic policy speech carried live enjoy,0.39999999999999997,0.24545454545454545,positive
HillaryClinton,"When you're comparing Hillary's and Trump's economic plans, there are two numbers you need to know. https://t.co/GdanBYOMUz",False,comparing hillary trump economic plans two numbers need know,0.2,0.2,positive
HillaryClinton,"""I don't know another businessman that brags about his bankruptcies."" —@WarrenBuffett on Trump: https://t.co/Jx2p1D6UAd",False,know another businessman brags bankruptcies warrenbuffett trump,0.0,0.0,neutral
realDonaldTrump,"Join me in Fayetteville, North Carolina tomorrow evening at 6pm. Tickets now available at: https://t.co/Z80d4MYIg8",False,join fayetteville north carolina tomorrow evening tickets available,0.4,0.4,positive
HillaryClinton,"Donald Trump's economic plan:
1. Lower wages
2. Fewer jobs 
3. More debt
4. Tax breaks for the 0.1%
https://t.co/OLU4htKlcV",False,donald trump economic plan lower wages fewer jobs debt tax breaks,0.2,0.2,positive
HillaryClinton,WATCH: This special 360 degree video allows you to experience the magic of the @DemConvention balloon drop: https://t.co/5DbAXK9yb8,False,watch special degree video allows experience magic demconvention balloon drop,0.7857142857142857,0.4285714285714286,positive
